§ 26,10,797,10
33,10,940,10
106),10,4108,10
§ 26,10,797,10
33,10,940,10
písmene k) bodu 4,10,675,10
§ 10,10,262,10
+),10,5592,10
písmene k),10,4588,10
písmene k),10,4588,10
§ 18 odst. 3,10,4732,10
§ 18 odst. 5,10,4142,10
13,10,3082,10
15,10,3795,10
písmene k),10,4588,10
písmene k),10,4588,10
písmene k),10,4588,10
písmene k),10,4588,10
písmene k),10,4588,10
písmene k),10,4588,10
22a),10,742,10
109),10,5851,10
22a),10,742,10
22a),10,742,10
109),10,5851,10
22a),10,742,10
zrušeno,83346,144,10
zrušeno,83346,144,10
písmenech w),10,2881,10
ze),10,2885,10
zrušeno,83346,144,10
§ 7,10,1763,10
82a),10,4536,10
§ 18 odst. 3,10,4732,10
§ 25 odst. 1 písm. zm),10,4892,10
§ 30,10,884,10
§ 30,10,884,10
§ 30,10,884,10
+),10,760,10
§ 30,10,884,10
+),10,760,10
§ 30 odst. 1,10,3856,10
+),10,760,10
přílohy č. 1,10,2606,10
+),10,5461,10
§ 30 odst. 1,10,3856,10
přílohy č. 1,10,2606,10
§ 30 odst. 1,10,3856,10
přílohy č. 1,10,2606,10
§ 31,10,919,10
+++),10,2416,10
§ 31,10,919,10
+++),10,2416,10
§ 31,10,919,10
§ 31 odst. 1,10,3862,10
§ 31 odst. 1,10,3862,10
§ 2,10,61,10
§ 2,10,61,10
§ 31,10,919,10
a),10,1608,10
+++),10,2416,10
§ 31,10,919,10
b),10,1608,10
+++),10,2416,10
§ 31,10,919,10
b),10,1608,10
97),10,3422,10
§ 31,10,919,10
b),10,1608,10
97),10,3422,10
§ 31,10,919,10
b),10,1608,10
§ 30,10,884,10
97),10,3422,10
§ 31,10,919,10
b),10,1608,10
§ 30,10,884,10
§ 31,10,919,10
b),10,1608,10
§ 30,10,884,10
písmene a),10,4847,10
písmene b),10,4258,10
písmeni a),10,4847,10
§ 24 odst. 5 písm. a),10,4822,10
§ 31,10,919,10
b),10,1608,10
§ 30,10,884,10
písmene a),10,4847,10
písmene b),10,4258,10
písmeni a),10,4847,10
§ 24 odst. 5 písm. a),10,4822,10
odstavce 1,10,2870,10
odstavce 1,10,2870,10
odstavci 4,10,697,10
odstavci 4,10,699,10
odstavci 4,10,699,10
§ 31,10,919,10
odstavci 4,10,1608,10
§ 31,10,919,10
odstavci 4,10,1608,10
§ 30 odst. 12,10,912,10
1a),10,2400,10
1a),10,2400,10
odstavce 4,10,7145,10
odstavce 4,10,7938,10
odstavce 1,10,2870,10
§ 31,10,919,10
§ 30 odst. 12,10,3220,10
§ 31 odst. 1,10,3862,10
§ 30 odst. 12,10,3220,10
§ 31 odst. 1,10,3862,10
§ 30 odst. 10,10,4912,10
1a),10,2400,10
1a),10,2400,10
1a),10,2400,10
1a),10,2400,10
§ 27,10,837,10
1a),10,2400,10
§ 27,10,837,10
1a),10,2400,10
§ 27,10,837,10
1a),10,2400,10
§ 30b,10,5760,10
§ 30b,10,5760,10
§ 30 odst. 10,10,5232,10
odstavci 4,10,1608,10
§ 2,10,61,10
odstavci 4,10,1608,10
odstavce 2,10,634,10
++),10,761,10
++),10,761,10
odstavce 4,10,1608,10
odstavce 4,10,5361,10
15,10,5593,10
16,10,5746,10
5),10,724,10
5),10,724,10
§ 24 odst. 2,10,634,10
odstavce 4,10,7145,10
15,10,7171,10
odstavce 4,10,7145,10
odstavce 4,10,7145,10
odstavce 4,10,7145,10
20),10,725,10
26b),10,752,10
§ 3 odst. 3),10,78,10
§ 29 odst. 2,10,875,10
20),10,725,10
26b),10,752,10
§ 2,10,61,10
§ 3 odst. 3),10,78,10
§ 2,10,61,10
§ 29 odst. 2,10,875,10
§ 17,10,389,10
§ 29 odst. 2),10,875,10
++),10,761,10
§ 2 odst. 2,10,64,10
§ 3 odst. 3,10,2222,10
§ 29 odst. 2,10,2455,10
20),10,2809,10
20),10,2809,10
20),10,2809,10
26b),10,752,10
§ 17 odst. 3,10,2322,10
§ 29 odst. 2,10,2455,10
20),10,2809,10
§ 2 odst. 3,10,2221,10
§ 17 odst. 4,10,396,10
20),10,2809,10
26b),10,752,10
70),10,2413,10
70),10,2413,10
§ 36 odst. 1,10,2496,10
§ 36 odst. 2,10,2497,10
§ 2 odst. 2,10,64,10
§ 3 odst. 3,10,2222,10
§ 29 odst. 2,10,2455,10
20),10,2809,10
20),10,2809,10
26b),10,752,10
§ 17 odst. 3,10,2322,10
§ 29 odst. 2,10,2455,10
20),10,2809,10
§ 2 odst. 3,10,2221,10
§ 17 odst. 4,10,396,10
20),10,2809,10
26b),10,752,10
70),10,2413,10
§ 17,10,389,10
94),10,3419,10
70a),10,3417,10
§ 36 odst. 1,10,2496,10
§ 36 odst. 2,10,2497,10
§ 2 odst. 2,10,64,10
§ 3 odst. 3,10,2222,10
§ 29 odst. 2,10,2455,10
20),10,2809,10
20),10,2809,10
26b),10,752,10
§ 17 odst. 3,10,2322,10
§ 29 odst. 2,10,2455,10
20),10,2809,10
§ 2 odst. 3,10,2221,10
§ 17 odst. 4,10,396,10
20),10,2809,10
26b),10,752,10
70),10,2413,10
§ 25 odst. 1,10,763,10
§ 17,10,389,10
94),10,3419,10
70a),10,3846,10
§ 36 odst. 1,10,2496,10
§ 36 odst. 2,10,2497,10
§ 2 odst. 2,10,64,10
§ 3 odst. 3,10,2222,10
§ 29 odst. 2,10,2455,10
20),10,2809,10
20),10,2809,10
26b),10,752,10
§ 17 odst. 3,10,2322,10
§ 29 odst. 2,10,2455,10
20),10,2809,10
§ 2 odst. 3,10,2221,10
§ 17 odst. 4,10,396,10
20),10,2809,10
26b),10,752,10
70),10,2413,10
§ 25 odst. 1 písm. zk),10,4890,10
§ 17,10,389,10
94),10,3419,10
70a),10,3846,10
§ 36 odst. 1 písm. b) bodu 3,10,3273,10
§ 36 odst. 2,10,5142,10
§ 2 odst. 2,10,64,10
§ 3 odst. 3,10,2222,10
§ 29 odst. 2,10,2455,10
20),10,2809,10
20),10,2809,10
26b),10,752,10
§ 2 odst. 2,10,64,10
§ 3 odst. 3,10,2222,10
§ 29 odst. 2,10,2455,10
1a),10,2400,10
20),10,2809,10
20),10,2809,10
1a),10,2400,10
§ 2 odst. 2,10,64,10
§ 3 odst. 3,10,2222,10
§ 29 odst. 2,10,2455,10
1a),10,2400,10
20),10,2809,10
20),10,2809,10
1a),10,2400,10
§ 2 odst. 2,10,64,10
§ 3 odst. 3,10,2222,10
§ 29 odst. 2,10,2455,10
1a),10,2400,10
20),10,2809,10
20),10,2809,10
1a),10,2400,10
§ 17 odst. 3,10,2322,10
§ 29 odst. 2,10,2455,10
20),10,2809,10
§ 2 odst. 3,10,2221,10
§ 17 odst. 4,10,396,10
§ 2 odst. 3,10,2221,10
§ 17 odst. 4,10,396,10
20),10,2809,10
26b),10,752,10
20),10,2809,10
1a),10,2400,10
20),10,2809,10
1a),10,2400,10
131),10,5218,10
§ 25 odst. 1 písm. zk),10,4890,10
§ 17,10,389,10
94),10,3419,10
131),10,5218,10
§ 36 odst. 1 písm. b) bodu 3,10,3273,10
§ 36 odst. 2,10,5142,10
131),10,5218,10
§ 25 odst. 1 písm. zk),10,4890,10
§ 17,10,389,10
131),10,5218,10
§ 36 odst. 1 písm. b) bodu 3,10,3273,10
§ 36 odst. 2,10,5142,10
131),10,5218,10
§ 25 odst. 1 písm. zk),10,4890,10
§ 17,10,389,10
131),10,5218,10
§ 36 odst. 1 písm. b) bodu 3,10,3273,10
§ 36 odst. 2,10,5142,10
131),10,5218,10
§ 25 odst. 1 písm. zk),10,4890,10
§ 17,10,389,10
131),10,5218,10
§ 36 odst. 1 písm. b) bodu 3,10,3273,10
§ 36 odst. 2,10,5142,10
20),10,725,10
26b),10,2410,10
§ 29 odst. 2),10,875,10
+),10,760,10
22b),10,743,10
22a),10,742,10
20),10,2809,10
22b),10,743,10
22a),10,742,10
98),10,3423,10
odstavce 2,10,654,10
odstavce 2,10,654,10
22c),10,743,10
22b),10,743,10
22a),10,742,10
22b),10,743,10
22a),10,742,10
70),10,2413,10
22b),10,743,10
22a),10,742,10
20),10,2809,10
70),10,2413,10
22b),10,743,10
22a),10,742,10
70),10,2413,10
22b),10,743,10
22a),10,742,10
131),10,5218,10
22b),10,743,10
22a),10,742,10
131),10,5218,10
22b),10,743,10
22a),10,742,10
+),10,760,10
20),10,2809,10
20),10,2809,10
20),10,2809,10
70),10,2413,10
§ 23a,10,3497,10
§ 23c,10,3517,10
20),10,2809,10
70),2413,1,10
§ 23a,10,3497,10
§ 23c,10,3517,10
70),10,2413,10
§ 23a,10,3497,10
20),10,2809,10
70),10,2413,10
§ 23a,10,3497,10
§ 23c,10,3517,10
20),10,2809,10
70),10,2413,10
§ 23a,10,3497,10
20),10,2809,10
131),10,5218,10
§ 23a,10,3497,10
§ 23c,10,3517,10
131),10,5218,10
§ 23a,10,3497,10
20),10,2809,10
131),10,5218,10
§ 23a,10,3497,10
§ 23c,10,3517,10
131),10,5218,10
§ 23a,10,3497,10
20),10,2809,10
131),10,5218,10
§ 23a,10,3497,10
§ 23c,10,3517,10
131),10,5218,10
§ 23a,10,3497,10
§ 7 odst. 9,10,212,10
odstavce 2,10,654,10
§ 7 odst. 7,10,4706,10
§ 7 odst. 7,10,4706,10
odstavce 2,10,654,10
odstavce 2,10,654,10
odstavce 2,10,654,10
odstavce 12,10,3180,10
odstavce 12,10,3180,10
22a),10,742,10
20),10,2809,10
§ 30a,10,5490,10
odstavce 1,10,2870,10
§ 30a odst. 1,10,5491,10
§ 30a odst. 2,10,5492,10
§ 2,10,61,10
+),10,5524,10
§ 30a,10,5490,10
odstavce 1,10,2870,10
§ 30a,10,5490,10
odstavce 1,10,2870,10
§ 30a odst. 1,10,5605,10
§ 30a odst. 2,10,5606,10
§ 30a odst. 1,10,5491,10
§ 30a odst. 2,10,5492,10
§ 2,10,61,10
+),10,5594,10
§ 2,10,61,10
+),10,5594,10
zrušen,63320,301,10
§ 30b,10,5760,10
odstavce 1,10,2870,10
§ 30b,10,5760,10
odstavce 1,10,2870,10
§ 30b odst. 1,10,5761,10
§ 30b odst. 1,10,5761,10
§ 2,10,61,10
§ 2,10,61,10
zrušen,63320,301,10
151/1997 Sb.,2327,1,10
zákon o oceňování majetku,2327,1,10
403/1990 Sb.,984,1,10
119/1990 Sb.,2795,1,10
87/1991 Sb.,1002,1,10
229/1991 Sb.,672,1,10
42/1992 Sb.,674,1,10
403/1990 Sb.,984,1,10
119/1990 Sb.,2795,1,10
87/1991 Sb.,1002,1,10
229/1991 Sb.,672,1,10
42/1992 Sb.,674,1,10
207/1997 Sb,2373,1,10
119/1992 Sb.,618,1,10
119/1992 Sb.,618,1,10
44/1994 Sb.,CR20106,1,10
část sedmá hlava třetí,13986,1214,10
262/2006 Sb.,13986,1,10
§ 189 odst. 1 písm. c),13986,3111,10
odst. 2,13986,1294,10
114/2002 Sb.,7202,1,10
510/2002 Sb.,CR101213,1,10
42/1994 Sb.,1311,1,10
328/1991 Sb.,330,1,10
328/1991 Sb.,330,1,10
§ 40,162,497,10
563/1991 Sb.,482,1,10
563/1991 Sb.,482,1,10
563/1991 Sb.,482,1,10
§ 13 odst. 5,674,253,10
§ 17,674,132,10
§ 20,672,237,10
1/1991 Sb.,906,1,10
550/1991 Sb.,1931,1,10
589/1992 Sb.,1902,1,10
592/1992 Sb.,1904,1,10
589/1992 Sb.,1902,1,10
592/1992 Sb.,1904,1,10
238/1991 Sb.,1748,1,10
309/1991 Sb.,1676,1,10
218/1992 Sb.,CR35267,1,10
238/1991 Sb.,1748,1,10
309/1991 Sb.,1676,1,10
218/1992 Sb.,CR35267,1,10
§ 81,162,1001,10
593/1992 Sb.,34,1,10
Čl. V,36,20,10
248/1995 Sb.,463,1,10
§ 69,285,352,10
242/1991 Sb.,2228,1,10
20/1966 Sb.,1366,1,10
§ 18a,1366,127,10
35a,1366,221,10
§ 18a,1366,127,10
35a,1366,221,10
§ 8,1370,80,10
550/1991 Sb.,1931,1,10
117/1993 Sb.,CR92904,1,10
467/1992 Sb.,2218,1,10
155/1993 Sb.,CR98243,1,10
§ 8,1370,80,10
550/1991 Sb.,1931,1,10
117/1993 Sb.,CR92904,1,10
467/1992 Sb.,2218,1,10
155/1993 Sb.,CR98243,1,10
41/1984 Sb.,CR96157,1,10
§ 5 odst. 1,618,105,10
§ 176 odst. 1 písm. a),13986,1230,10
41/1984 Sb.,CR96157,1,10
41/1984 Sb.,CR96157,1,10
§ 659,288,2062,10
133/1985 Sb.,1511,1,10
133/1985 Sb.,1511,1,10
284/1992 Sb.,CR93336,1,10
284/1992 Sb.,CR93336,1,10
§ 1 odst. 1,360,18,10
§ 4 odst. 4,360,53,10
§ 17,443,189,10
79/1957 Sb.,CR35491,1,10
elektrizační zákon,CR35491,1,10
67/1960 Sb.,CR99715,1,10
plynárenský zákon,CR99715,1,10
138/1973 Sb.,1624,1,10
vodní zákon,1624,1,10
222/1994 Sb.,805,1,10
138/1973 Sb.,1624,1,10
(vodní zákon),1624,1,10
§ 369,285,1925,10
357/1992 Sb.,74,1,10
357/1992 Sb.,74,1,10
§ 233,285,1428,10
§ 259,285,1549,10
§ 13b odst. 2,60,198,10
§ 8 odst. 1,74,86,10
"328/1991 Sb. ",330,1,10
182/2006 Sb.,13928,1,10
insolvenční zákon,13928,1,10
§ 27e,8563,247,10
26/2000 Sb.,1218,1,10
120/2001 Sb.,5894,1,10
exekuční řád,5894,1,10
337/1992 Sb.,162,1,10
35/1965 Sb.,336,1,10
§ 1,778,9,10
§ 139b,776,970,10
stavební zákon,776,1,10
83/1998 Sb.,CR20356,1,10
185/1991 Sb.,440,1,10
320/1993 Sb.,CR100939,1,10
§ 192,13986,1321,10
194,13986,1338,10
§ 34 odst. 4,935,431,10
§ 73 odst. 4,5008,1346,10
obecní zřízení,5008,1,10
§ 48 odst. 3,5005,925,10
krajské zřízení,5005,1,10
§ 53,5024,309,10
Obchodní zákoník,285,1,10
§ 220a odst. 5,285,5699,10
§ 220k odst. 1,285,4561,10
§ 220a odst. 5,285,5699,10
§ 220k odst. 1,285,4561,10
§ 24 odst. 3,906,200,10
1/1991 Sb.,906,1,10
§ 81,10540,742,10
360/1992 Sb.,786,1,10
179/2006 Sb.,13923,1,10
zákon,13923,1,10
363/1999 Sb.,4698,1,10
zákon o pojišťovnictví,4698,1,10
§ 163a odst. 3,285,844,10
591/1992 Sb.,360,1,10
§ 9a,303,53,10
341/2002 Sb.,7689,1,10
100/2003 Sb.,CR63718,1,10
§ 476,285,2263,10
488,285,2302,10
676/2004 Sb.,11441,1,10
21/1992 Sb.,559,1,10
6/1993 Sb.,560,1,10
§ 83 odst. 3,854,680,10
§ 78 odst. 1 písm. c),13986,506,10
§ 89,854,720,10
§ 88 odst. 4,13986,575,10
178/2001 Sb.,6300,1,10
634/1992 Sb.,292,1,10
110/1997 Sb.,475,1,10
125/2008 Sb.,16191,1,10
§ 230,13986,1575,10
435/2004 Sb.,10540,1,10
39i),10,4866,10
§ 23 odst. 5,10,4813,10
§ 24 odst. 3,10,696,10
§ 23 odst. 5,10,4813,10
§ 24 odst. 3,10,696,10
odstavce 1,10,4856,10
§ 18 odst. 3,10,4732,10
odstavce 1,10,4856,10
odstavce 1,10,4856,10
§ 34b,162,1401,10
438/2003 Sb.,12193,1,10
§ 7,10,1763,10
9,10,250,10
39i),10,4877,10
§ 24 odst. 3,10,696,10
§ 7,10,1763,10
9,10,250,10
§ 24 odst. 3,10,696,10
odstavce 1,10,4869,10
odstavce 1,10,4869,10
odstavce 1,10,4869,10
odstavce 1,10,4869,10
§ 34b,162,1401,10
438/2003 Sb.,12193,1,10
§ 26,10,797,10
§ 26,10,797,10
20),10,781,10
20),10,781,10
§ 24 odst. 2,10,654,10
20),10,781,10
20),10,2810,10
20),10,2810,10
§ 24 odst. 2,10,654,10
20),10,2810,10
20),10,2810,10
20),10,2810,10
§ 24 odst. 2,10,654,10
20),10,2810,10
§ 24 odst. 2,10,634,10
20),10,781,10
§ 24 odst. 2,10,654,10
20),10,781,10
20a),10,783,10
§ 24 odst. 2,10,654,10
20),10,781,10
§ 24 odst. 2,10,654,10
++++++),10,1705,10
20),10,781,10
§ 24 odst. 2,10,654,10
+++++++),10,1835,10
20),10,781,10
§ 24 odst. 2,10,654,10
20),10,2810,10
§ 24 odst. 2,10,654,10
21),10,774,10
26a),10,776,10
§ 24,10,3144,10
21),10,774,10
26c),10,2422,10
26d),10,2424,10
26e),10,2426,10
21),10,774,10
26c),10,2423,10
26d),10,2425,10
26e),10,2427,10
21),10,774,10
26c),10,2423,10
26d),10,2425,10
26e),10,2427,10
§ 24 odst. 2,10,654,10
21),10,774,10
26c),10,2423,10
26d),10,2425,10
26e),10,2427,10
§ 24 odst. 2,10,654,10
21),10,774,10
26c),10,2423,10
26d),10,2425,10
26e),10,2427,10
§ 24 odst. 2,10,654,10
21),10,774,10
26c),10,2423,10
§ 24 odst. 2 písm. zi),10,3840,10
21),10,774,10
§ 24 odst. 2 písm. zi),10,3840,10
21),10,774,10
§ 24 odst. 2 písm. zi),10,3840,10
21),10,774,10
§ 24 odst. 2 písm. zi),10,3840,10
21),10,774,10
27),10,777,10
27),10,790,10
21a),10,4551,10
§ 24,10,3144,10
21a),10,4551,10
§ 24,10,3144,10
21a),10,4551,10
§ 24,10,3144,10
21a),10,4551,10
§ 24,10,3144,10
28),10,778,10
28),10,791,10
§ 24 odst. 2 písm. j) bodech 1,10,4586,10
3,10,4819,10
§ 24 odst. 2 písm. j) bodech 1,10,4586,10
3,10,4819,10
§ 24 odst. 2 písm. j) bodech 1,10,4586,10
3,10,4819,10
§ 6 odst. 9 písm. d),10,3011,10
§ 2 odst. 2,10,64,10
§ 2 odst. 2,10,64,10
§ 2 odst. 2,10,64,10
§ 2 odst. 2,10,64,10
§ 2 odst. 2,10,64,10
"5) ",10,770,10
23),10,775,10
5),10,770,10
23),10,789,10
§ 24 odst. 2,10,634,10
§ 24 odst. 2,10,654,10
§ 24 odst. 2,10,654,10
§ 24 odst. 2 písm. j) body 1,10,4586,10
3,10,4819,10
§ 24 odst. 2 písm. j) body 1,10,4586,10
3,10,4819,10
písm. zw),10,7632,10
§ 24 odst. 2 písm. j) body 1,10,4586,10
3,10,4819,10
písm. zs),10,9502,10
§ 24 odst. 2,10,654,10
§ 10 odst. 6,10,284,10
§ 24 odst. 2,10,634,10
§ 10 odst. 6,10,285,10
§ 24 odst. 2,10,654,10
§ 10 odst. 6,10,2282,10
§ 24 odst. 2,10,654,10
§ 10 odst. 6,10,3631,10
§ 24 odst. 2,10,654,10
25a),10,3671,10
§ 10 odst. 6,10,3631,10
§ 24 odst. 2,10,654,10
25a),10,3671,10
§ 24,10,3144,10
§ 24,10,3144,10
§ 24,10,3144,10
§ 24,10,3144,10
§ 29 odst. 2,10,875,10
§ 29 odst. 2,10,2455,10
20),10,781,10
§ 33,10,940,10
§ 33,10,940,10
28d),10,792,10
§ 33,10,940,10
+),10,2433,10
§ 24 odst. 2,10,634,10
§ 24 odst. 2,10,654,10
§ 24 odst. 2,10,654,10
+),10,2433,10
§ 24 odst. 2,10,634,10
§ 24 odst. 2,10,654,10
§ 24 odst. 2,10,654,10
20),10,2810,10
§ 24 odst. 2,10,654,10
20),10,2810,10
+),10,2433,10
§ 7,10,1763,10
§ 2,10,61,10
§ 4 odst. 4,10,2998,10
§ 2,10,61,10
§ 4 odst. 4,10,2998,10
16),10,771,10
20),10,773,10
20),10,781,10
20),10,781,10
§ 24,10,3144,10
+),10,2433,10
20),10,2810,10
§ 24,10,3144,10
§ 18 odst. 3,10,410,10
28a),10,779,10
18),10,772,10
§ 2,10,61,10
+++++++),10,1835,10
+),10,2433,10
"§ 18 odst. 3,",10,424,10
28a),10,779,10
18),10,772,10
§ 2,10,61,10
§ 18 odst. 3,10,424,10
28a),10,779,10
18),10,772,10
§ 2,10,61,10
§ 18 odst. 3,10,424,10
28a),10,779,10
18),10,772,10
§ 2,10,61,10
§ 23 odst. 7,10,3132,10
§ 18 odst. 3,10,2958,10
28a),10,3424,10
18),10,780,10
§ 2,10,61,10
§ 23 odst. 7,10,3132,10
§ 18 odst. 3,10,2958,10
28a),10,3424,10
§ 2,10,61,10
129),10,4894,10
§ 23 odst. 7,10,4768,10
§ 25 odst. 1 písm. zm),10,5373,10
zp),10,5376,10
§ 23 odst. 7,10,4768,10
+),10,5462,10
§ 23 odst. 7,10,4768,10
+),10,5462,10
§ 23 odst. 7,10,4768,10
bodech 1,10,4884,10
5,10,4888,10
§ 2,10,61,10
§ 18 odst. 3,10,4732,10
28a),10,3424,10
+),10,2433,10
23d),10,5587,10
28b),10,2428,10
28c),10,2430,10
28b),10,2429,10
28c),10,2431,10
28b),10,2429,10
§ 24,10,3144,10
28c),10,2431,10
28b),10,2429,10
§ 24,10,3144,10
28c),10,2431,10
§ 24,10,3144,10
28c),10,2431,10
§ 24,10,3144,10
20),10,781,10
§ 24,10,3144,10
20),10,781,10
§ 24,10,3144,10
20),10,781,10
§ 24,10,3144,10
§ 10,10,262,10
20),10,2810,10
§ 24,10,3144,10
§ 10,10,262,10
30),10,793,10
30),10,793,10
30),10,793,10
30),10,793,10
§ 24 odst. 2,10,654,10
+++++),10,1705,10
§ 24 odst. 2,10,654,10
+++++),10,1705,10
30),10,793,10
30),10,793,10
+++++++),10,1835,10
30),10,793,10
22b),10,787,10
22a),10,786,10
22d),10,788,10
22c),10,787,10
+++),10,794,10
22b),10,787,10
22a),10,786,10
22d),10,788,10
22c),10,787,10
+++),10,794,10
22b),10,787,10
22a),10,786,10
22d),10,788,10
§ 24 odst. 9,10,3178,10
22b),10,787,10
22a),10,786,10
§ 24 odst. 9,10,3178,10
§ 26,10,797,10
§ 7 odst. 9,10,212,10
§ 9 odst. 4,10,257,10
§ 26,10,797,10
§ 7 odst. 9,10,212,10
§ 9 odst. 4,10,257,10
§ 26,10,797,10
§ 7 odst. 9,10,212,10
§ 9 odst. 4,10,257,10
§ 26,10,797,10
§ 7 odst. 7,10,4706,10
§ 9 odst. 4,10,257,10
§ 26,10,797,10
§ 7 odst. 7,10,4706,10
§ 9 odst. 4,10,257,10
§ 26,10,797,10
§ 7 odst. 7,10,4706,10
§ 9 odst. 4,10,257,10
20),10,2810,10
20),10,2810,10
§ 26,10,797,10
33,10,940,10
20),10,2810,10
70),10,2444,10
§ 23 odst. 15,10,2385,10
20),10,2810,10
70),10,3594,10
20),10,2810,10
131),10,5220,10
20),10,2810,10
131),10,5220,10
20),10,2810,10
129),10,5378,10
23d),10,5587,10
+),10,5592,10
zrušeno,20588,284,10
zrušeno,83346,164,10
odstavce 1,10,763,10
odstavce 1,10,763,10
odstavce 1,10,763,10
+),10,2433,10
odstavce 1,10,763,10
odstavce 1 písm. w),10,5391,10
zm),10,5373,10
zp),10,5376,10
odstavce 1 písm. w),10,5391,10
zm),10,5373,10
zp),10,5376,10
§ 18 odst. 3,10,4732,10
28a),10,3424,10
§ 2,10,61,10
odstavce 1 písm. w),10,5455,10
odstavce 1 písm. w),10,5455,10
zm),10,5373,10
§ 18 odst. 3,10,4732,10
28a),10,3424,10
§ 2,10,61,10
+),10,5464,10
odstavce 1 písm. w),10,5455,10
odstavce 1 písm. w),10,5455,10
zm),10,5373,10
§ 18 odst. 3,10,4732,10
§ 2,10,61,10
+),10,5464,10
odstavce 1 písm. w),10,5455,10
odstavce 1 písm. w),10,5455,10
zm),10,5373,10
§ 2,10,61,10
+),10,5464,10
odstavce 1 písm. w),10,5455,10
odstavce 1 písm. w),10,5455,10
zl),10,7203,10
§ 2,10,61,10
+),10,5464,10
119/1992 Sb.,618,1,10
119/1992 Sb.,618,1,10
44/1994 Sb.,CR20106,1,10
část sedmá hlava třetí,13986,1214,10
248/1992 Sb.,443,1,10
171/1991 Sb.,988,1,10
171/1991 Sb.,988,1,10
563/1991 Sb.,482,1,10
563/1991 Sb.,482,1,10
563/1991 Sb.,482,1,10
§ 1 odst. 1,360,18,10
89/1993 Sb.,CR20302,1,10
1/1991 Sb.,906,1,10
550/1991 Sb.,1931,1,10
589/1992 Sb.,1902,1,10
592/1992 Sb.,1904,1,10
§ 18 odst. 2,13939,207,10
§ 21,13939,252,10
22,13939,260,10
29,13939,300,10
§ 5b odst. 4,1902,241,10
593/1992 Sb.,34,1,10
Čl. V,36,20,10
248/1995 Sb.,463,1,10
§ 69,285,352,10
§ 59,285,278,10
242/1991 Sb.,2228,1,10
20/1966 Sb.,1366,1,10
§ 18a,1366,127,10
35a,1366,221,10
§ 18a,1366,127,10
35a,1366,221,10
§ 1 odst. 3,CR96157,136,10
360/2004 Sb.,10142,1,10
513/1991 Sb.,285,1,10
586/1992 Sb.,10,1,10
186/1993 Sb.,CR66899,1,10
186/1993 Sb.,CR66899,1,10
186/1993 Sb.,CR66899,1,10
§ 7 odst. 2,1902,236,10
§ 7 odst. 2,1902,236,10
§ 7 odst. 1,1902,234,10
§ 7 odst. 1,1902,234,10
309/1991 Sb.,1676,1,10
218/1992 Sb.,CR35267,1,10
389/1991 Sb.,1018,1,10
309/1991 Sb.,1676,1,10
218/1992 Sb.,CR35267,1,10
389/1991 Sb.,1018,1,10
35/1979 Sb.,1649,1,10
35/1979 Sb.,1649,1,10
214/1992 Sb.,361,1,10
214/1992 Sb.,361,1,10
214/1992 Sb.,361,1,10
"337/1992 Sb. ",162,1,10
337/1992 Sb.,162,1,10
13/1993 Sb.,2114,1,10
13/1993 Sb.,2114,1,10
20/1987 Sb.,826,1,10
35/1965 Sb.,336,1,10
Obchodní zákoník.,285,1,10
§ 172 odst. 2,13928,901,10
insolvenční zákon,13928,1,10
125/2008 Sb.,16191,1,10
§ 31,10,919,10
§ 32,10,929,10
§ 27,10,837,10
§ 30,10,884,10
31,10,919,10
§ 32,10,929,10
"§ 27,",10,837,10
§ 30,10,884,10
31,10,919,10
§ 32,10,929,10
§ 27,10,837,10
§ 30,10,884,10
30a,10,5490,10
31,10,919,10
§ 32,10,929,10
§ 27,10,837,10
§ 30,10,884,10
30a,10,5490,10
31,10,919,10
§ 32,10,929,10
§ 27,10,837,10
§ 30,10,884,10
30a,10,5490,10
30b,10,5760,10
31,10,919,10
§ 32,10,929,10
§ 27,10,837,10
§ 29 odst. 1,10,870,10
29),10,1738,10
20),10,829,10
§ 29 odst. 1,10,870,10
29),10,1738,10
20),10,829,10
§ 29 odst. 1,10,870,10
29),10,1738,10
20),10,829,10
§ 29 odst. 1,10,870,10
29),10,1738,10
20),10,829,10
§ 29 odst. 1,10,870,10
29),10,2442,10
20),10,829,10
++),10,836,10
§ 29 odst. 1,10,870,10
29),10,2442,10
20),10,829,10
+++),10,2446,10
§ 29,10,869,10
§ 29,10,869,10
+++++++),10,1838,10
§ 29,10,869,10
28d),10,831,10
28e),10,1619,10
28e),10,2441,10
29),10,832,10
odstavci  9,10,828,10
20),10,829,10
20),10,2811,10
20),10,2811,10
§ 29,10,869,10
odstavci 3,10,806,10
+++),10,2446,10
+++),10,2446,10
§ 29 odst. 1,10,873,10
29b),10,835,10
20),10,829,10
20),10,829,10
++),10,836,10
20),10,829,10
+++++++),10,1838,10
20),10,829,10
20),10,829,10
20),10,829,10
20),10,829,10
+),10,2445,10
20),10,829,10
20),10,829,10
"20) ",10,829,10
+),10,2445,10
odstavci 2,10,799,10
§ 30 odst. 4,10,895,10
29a),10,833,10
§ 33,10,940,10
§ 7,10,1763,10
9,10,250,10
§ 24,10,3144,10
§ 9 odst. 6,10,259,10
§ 2,10,61,10
§ 31,10,919,10
32,10,929,10
§ 2,10,61,10
§ 31,10,919,10
32,10,929,10
odstavci 7,10,816,10
+),10,2445,10
§ 31,10,919,10
32,10,929,10
odstavci 7,10,816,10
§ 17,10,389,10
§ 31,10,919,10
32,10,929,10
